product_url,product_name,product_name2,product_SKU,product_img,description,technical_data,accessories
https://www.delco.co.il:443/p/8255-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-7-%D7%A7'%D7%92-1500w,"פטיש חציבה 7 ק""ג 1500W",,,https://www.delco.co.il/media/Objects/Products/077DD39F31DD4DE18EC1A1873D0B15E5.jpg,"
						
	פטיש חציבה בקטגוריית 7 ק""ג – עם מנוע 1500W עוצמתי במיוחד
	עוצמת הלימה של J14.5
	מיועד לשימוש עם איזמלי SDS-MAX
	שני מצבי הלימה - מצב חציבה מקסימלי ומצב חציבה עדינה לשליטה בעוצמת הדפיקה וביצוע סיתותים בחומרים עדינים ורגישים ו
	מערכת AVS לשיכוך זעזועים ורעידות בזמן החציבה לנוחות ובטיחות מירבית של המשתמש
	מערכת התנעה רכה להתחלת עבודה בצורה מדויקת
	נורות שירות המתריעות על צורך בהחלפת פחמים
	נורה אשר פועלת כאשר הכלי מחובר לחשמל

 					","
                       
	הספק – 1500W
	קצב הלימה – 0-2700
	עוצמת הלימה – J14.5
	משקל – 7.3 ק""ג

					","
                       
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/141-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-%D7%95%D7%A7%D7%99%D7%93%D7%95%D7%97-52-%D7%9E'%D7%9E-1700w,"פטיש חציבה וקידוח 52 מ""מ  1700w",כולל מערכת AVS,"מק""ט: 4935412440","https://www.delco.co.il/media/Objects/Products/B126EA01238A4BB78340041845AA1E08.jpg
https://www.delco.co.il/media/Objects/Products/489794279CA44CAE947EBC00CAB066DF.jpg
https://www.delco.co.il/media/Objects/Products/25D4129684D34C3FAB7E605F99BCCF35.jpg","
						
	פטיש החציבה וקידוח החזק ביותר בקטגוריה - 1700W , ו 27J
	לקידוח בבטון עד 50 מ""מ עם מקדחי SDS-MAX
	מערכת AVS לשיכוך זעזועים ורעידות לעבודה נוחה יותר
	מערכת מתקדמת לבקרת המהירות והעוצמה
	הגבלת מהירות סרק להגנה על המנוע.
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	מערכת התנעה רכה לתחילת חציבה וקדיחה עדינה ומדויקת
	נורות שירות המתריעות על צורך בהחלפת פחמים או תקלה
	ידית בעלת אחיזה רכה לנוחות מקסימאלית בזמן העבודה

 					","
                       
	הספק  1700W
	עוצמת הלימה 27J
	מספר רטיטות לדקה בעומס מלא 975-1950
	משקל - 11.8 ק""ג

					","
                       
	ידית אחיזה כפי שמופיעה בתמונה
	גריז
	כבל חשמל 6 מטר
	ארגז נשיאה קשיח
	כולל מערכת AVS

					"
https://www.delco.co.il:443/p/140-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-11-%D7%A7'%D7%92-1600w,"פטיש חציבה 11 ק""ג 1600W",כולל מערכת AVS,"מק""ט: 4935412418","https://www.delco.co.il/media/Objects/Products/545E9C0AD1AC4221A499EC32BEBD1A5A.jpg
https://www.delco.co.il/media/Objects/Products/3A40F0952DE248C9B72BD991BDF69C93.jpg","
						
	פטיש החציבה החזק ביותר בקטגוריה - 1600W , ו 27J
	מיועד לשימוש עם איזמלי SDS-MAX
	מערכת AVS לשיכוך זעזועים ורעידות לעבודה נוחה יותר
	מערכת מתקדמת לבקרת המהירות והעוצמה
	הגבלת מהירות סרק להגנה על המנוע.
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	מערכת התנעה רכה לתחילת חציבה וקדיחה עדינה ומדויקת
	נורות שירות המתריעות על צורך בהחלפת פחמים או תקלה
	ידית בעלת אחיזה רכה לנוחות מקסימאלית בזמן העבודה

 					","
                       
	הספק 1600 W
	עוצמת הלימה 27J
	מספר רטיטות לדקה בעומס מלא 975-1950
	משקל - 11 ק""ג

					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 6 מטר
	גריז
	ארגז נשיאה קשיח
	כולל מערכת AVS

					"
https://www.delco.co.il:443/p/137-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-%D7%95%D7%A7%D7%99%D7%93%D7%95%D7%97-40-%D7%9E'%D7%9E-1200w,"פטיש חציבה וקידוח 40 מ""מ 1200w",KH 5 G,"מק""ט: 4935418160","https://www.delco.co.il/media/Objects/Products/42CF1EA0084E43209CFDE61978CCE027.jpg
https://www.delco.co.il/media/Objects/Products/3CC1E81E4CC4437EA03B1828D3AFFBCD.jpg
https://www.delco.co.il/media/Objects/Products/F901155588584FAF80CFA044C1FAD62E.jpg
https://www.delco.co.il/media/Objects/Products/865328B977B14F1EB5D3BA3BCDC0CCC1.jpg","
						
	פטיש חציבה וקידוח בעוצמה של 1100W ו- 10.5J
	מתאים לחציבות רצפתיות ובקיר בעזרת איזמלי SDS MAX
	מתאים לקידוח בבטון עד 40 מ”מ בעזרת מקדחי SDS MAX
	מצמד-קלאץ’ לבטיחות והגנה בזמן השימוש
	2 מצבי עבודה - קידוח עם דפיקה, וחציבה בלבד.
	מערכת AVS לשיכוך זעזועים
	ידית בעלת אחיזה רכה לנוחות מקסימאלית בזמן העבודה

 					","
                       
	הספק - 1100W
	עוצמת הלימה - 10.5J
	מהירות קידוח - 450 סל”ד
	מספר רטיטות לדקה בעומס מלא - 3000 פל”ד
	משקל - 6.3 ק”ג

					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 6 מטר
	גריז
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/138-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-%D7%95%D7%A7%D7%99%D7%93%D7%95%D7%97-40-%D7%9E'%D7%9E-1200w,"פטיש חציבה וקידוח 40 מ""מ 1200w",כולל מערכת AVS,"מק""ט: 4935412326","https://www.delco.co.il/media/Objects/Products/C92BFCF08B854AD1B77F6DFCE34DA966.jpg
https://www.delco.co.il/media/Objects/Products/0D9139F46C65490880F13FDE5E42F185.jpg
https://www.delco.co.il/media/Objects/Products/A3CD1E591661486EA080F8DD9960FD69.jpg","
						
	פטיש חציבה וקידוח חזק במיוחד בעוצמה של 1200W ו 13J
	לקידוח בבטון עד 40 מ""מ עם מקדחי SDS-MAX
	מצמד - קלאץ לבטיחות והגנה בזמן השימוש
	2 מצבי עבודה - חציבה , קידוח עם דפיקה.
	שליטה בעוצמת הדפיקה לחציבה בחומרים עדינים ורגישים
	מערכת AVS לשיכוך זעזועים ורעידות לעבודה נוחה יותר
	מערכת התנעה רכה לתחילת חציבה עדינה ומדויקת
	נורת שירות המתריעה על צורך בהחלפת פחמים
	נורת שירות המתריעה בפני תקלה אלקטרונית

 					","
                       
	הספק  1200W
	עוצמת הלימה 13 J
	מספר רטיטות לדקה בעומס מלא 0-2840
	מהירות - 450 סל""ד
	משקל - 6.6 ק""ג

					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 6 מטר
	גריז
	ארגז נשיאה קשיח
	כולל מערכת AVS

					"
https://www.delco.co.il:443/p/456-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-6-%D7%A7'%D7%92-1100w,"פטיש חציבה 6 ק""ג 1100W",MH 5 G,"מק""ט: 4935443170",https://www.delco.co.il/media/Objects/Products/FAE7128DB2094B1EB7D5A902AE9DFF5B.jpg,"
						
	פטיש חציבה בעוצמה של 1100W ו- 10.5J
	מתאים לחציבות רצפתיות ובקיר בעזרת איזמלי SDS MAX
	מערכת AVS לשיכוך זעזועים
	ידית בעלת אחיזה רכה לנוחות מקסימאלית בזמן העבודה

 					","
                       
	הספק - 1100W
	עוצמת הלימה - 10.5J
	מספר רטיטות לדקה בעומס מלא - 3000 פל”ד
	משקל - 6.0 ק”ג

					","
                       
	ידית אחיזה כפי שמופיעה בתמונה
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/139-%D7%A4%D7%98%D7%99%D7%A9-%D7%97%D7%A6%D7%99%D7%91%D7%94-6-%D7%A7'%D7%92-1200w,"פטיש חציבה 6 ק""ג 1200w",כולל מערכת AVS,"מק""ט: 4935412361","https://www.delco.co.il/media/Objects/Products/6EFE3B9CF5EF4D7F93EC7FA93AA7FAC0.jpg
https://www.delco.co.il/media/Objects/Products/D6D3688F8CED4688B906BB446933FAFB.jpg","
						
	פטיש חציבה חזק במיוחד בעוצמה של 1200W ו 13J
	מיועד לשימוש עם איזמלי SDS-MAX
	שליטה בעוצמת הדפיקה לחציבה בחומרים עדינים ורגישים
	מערכת AVS המפחיתה משמעותית רעידות לנוחות ובטיחות
	מערכת התנעה רכה לתחילת חציבה עדינה ומדויקת
	נורת שירות המתריעה על צורך בהחלפת פחמים
	נורת שירות המתריעה בפני תקלה אלקטרונית

 					","
                       
	הספק 1200W
	עוצמת הלימה 13J
	מספר רטיטות לדקה בעומס מלא 0-2840
	משקל - 6.2 ק""ג

					","
                       
	ידית אחיזה כפי שמופיעה בתמונה
	גריז
	כבל חשמל 6 מטר
	ארגז נשיאה קשיח
	כולל מערכת AVS

					"
https://www.delco.co.il:443/p/941-%D7%A1%D7%98-%D7%9E%D7%91%D7%A8%D7%92%D7%AA-%D7%90%D7%99%D7%9E%D7%A4%D7%A7%D7%98-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F,סט מברגת אימפקט + פטישון נטען,ערכת 2 סוללות 4 אמפר,"מק""ט: 4935408330-2",https://www.delco.co.il/media/Objects/Products/986F89C9ACDE427199BA57FEEB0A5A90.jpg,"
						הסט כולל:


	אימפקט BSS 18 C - 18V
	פטישון נטען BBH 18 - 18V
	2 סוללות 4 אמפר
	מטען מהיר
	תיק AEG

 					",,
https://www.delco.co.il:443/p/813-%D7%92%D7%95%D7%A3-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F-%D7%9C%D7%99%D7%AA%D7%99%D7%95%D7%9D-12v,גוף פטישון נטען ליתיום 12V,גוף בלבד,"מק""ט: 4935446699","https://www.delco.co.il/media/Objects/Products/6955A4C268F6468DB20CFAD2FAE61AA5.jpg
https://www.delco.co.il/media/Objects/Products/1CAC7ED9FD144B63A56258817761501E.jpg
https://www.delco.co.il/media/Objects/Products/B53BA339FFB942059581D0209042B969.jpg
https://www.delco.co.il/media/Objects/Products/28DF687FB0354992A0D15605DE51BAE4.jpg
https://www.delco.co.il/media/Objects/Products/276F8E2012674F5BB84BC318B63940F4.jpg","
						
	פטישון נטען 12V קטן וקומפקטי נוח וקל במיוחד
	בעל כמות אדירה של רטיטות לדקה בשליטה אלקטרונית - 0-5350 פל""ד.
	מאפשר עבודה במקומות ללא גישה, ומפחית זעזועים בשימוש ממושך
	2 מצבי עבודה:
	מצב קידוח בלבד לקידוח בעץ ובמתכת
	ומצב קידוח עם דפיקה - לקידוח באבן ובבטון
	קידוח מהיר במיוחד בבטון בעזרת מקדחי SDS בקוטר 4 מ""מ - 8 מ""מ,
	קוטר מקסימלי 13 מ""מ.
	נורת LED עוצמתית מאירה במקומות חשוכים
	ציפוי במרקם מיקרו - גומי חדיש לאחיזה מושלמת
	מצוייד בסוללות החדישות מסדרת הליתיום - PRO הסוללה היחידה בעלת ההגנה המשולשת וזמן הטענה מהיר
	הגנת עומס יתר

 					","
                       
	מתח עבודה - 12v
	כניסת מקדח - SDS PLUS
	עוצמת הלימה J1.2
	מספר רטיטות לדקה- 5,350 פל""ד
	כושר קידוח בעץ - 10 מ""מ
	כושר קידוח במתכת- 8 מ""מ
	כושר קידוח בבטון- 13 מ""מ
	רמת רעידות יד Øמרפק - 6.7 M/S
	משקל כולל סוללה 1.6- ק""ג

					","
                       
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/812-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F-%D7%9C%D7%99%D7%AA%D7%99%D7%95%D7%9D-12v,פטישון נטען ליתיום 12V,ערכת 2 סוללות 2 אמפר,"מק""ט: 4935443698","https://www.delco.co.il/media/Objects/Products/A82D6E01D9C54FED8C0EA6526B99CC4D.jpg
https://www.delco.co.il/media/Objects/Products/1CAC7ED9FD144B63A56258817761501E.jpg
https://www.delco.co.il/media/Objects/Products/B53BA339FFB942059581D0209042B969.jpg
https://www.delco.co.il/media/Objects/Products/28DF687FB0354992A0D15605DE51BAE4.jpg
https://www.delco.co.il/media/Objects/Products/276F8E2012674F5BB84BC318B63940F4.jpg","
						
	פטישון נטען 12V קטן וקומפקטי נוח וקל במיוחד
	בעל כמות אדירה של רטיטות לדקה בשליטה אלקטרונית - 0-5350 פל""ד.
	מאפשר עבודה במקומות ללא גישה, ומפחית זעזועים בשימוש ממושך
	2 מצבי עבודה:
	מצב קידוח בלבד לקידוח בעץ ובמתכת
	ומצב קידוח עם דפיקה - לקידוח באבן ובבטון
	קידוח מהיר במיוחד בבטון בעזרת מקדחי SDS בקוטר 4 מ""מ - 8 מ""מ,
	קוטר מקסימלי 13 מ""מ.
	נורת LED עוצמתית מאירה במקומות חשוכים
	ציפוי במרקם מיקרו - גומי חדיש לאחיזה מושלמת
	מצוייד בסוללות החדישות מסדרת הליתיום - PRO הסוללה היחידה בעלת ההגנה המשולשת וזמן הטענה מהיר
	הגנת עומס יתר

 					","
                       
	מתח עבודה - 12v
	כניסת מקדח - SDS PLUS
	עוצמת הלימה J1.2
	מספר רטיטות לדקה- 5,350 פל""ד
	כושר קידוח בעץ - 10 מ""מ
	כושר קידוח במתכת- 8 מ""מ
	כושר קידוח בבטון- 13 מ""מ
	רמת רעידות יד Øמרפק - 6.7 M/S
	משקל כולל סוללה 1.6- ק""ג

					","
                       
	מטען מהיר
	2 סוללות של 2 אמפר שעה
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/797-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F-%D7%9C%D7%99%D7%AA%D7%99%D7%95%D7%9D-18v,פטישון נטען ליתיום 18V,גוף בלבד,"מק""ט: 4935408330","https://www.delco.co.il/media/Objects/Products/CD54FD71E9564D668AC0934900A7F62E.jpg
https://www.delco.co.il/media/Objects/Products/76B14AA3E24B4934B3084A06BE2D1C7D.jpg","
						
	פטישון נטען 18V עוצמתי וקל במיוחד, לקידוח וחציבה בבטון עד 24 מ""מ!
	מערכת AVS לשיכוך זעזועים ורעידות לעבודה נוחה לאורך זמן
	3 מצבי עבודה - קידוח,קידוח עם דפיקה, וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	מצוייד בסוללות חדישות מסדרת הליתיום - PRO הסוללה המתקדמתמ מסוגה בעלת הגנה משולשת וזמן טעינה מהיר
	כולל מד חיי סוללה המראה כמה הסוללה טעונה

 					","
                       
	מתח עבודה 18V
	קוטר קידוח - בעץ 30 מ""מ, במתכת 13 מ""מ, בטון 24 מ""מ
	מספר רטיטות לדקה בעומס מלא 0-4200
	עוצמת הלימה 2.9J
	מהירות סיבוב 0-1400 סל""ד
	משקל כולל סוללה 3.5 ק""ג

					","
                       
	מזוודת נשיאה קשיחה

					"
https://www.delco.co.il:443/p/511-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F-%D7%9C%D7%99%D7%AA%D7%99%D7%95%D7%9D-12v,פטישון נטען ליתיום 12V,ערכת 2 סוללות 4 אמפר,"מק""ט: 4935443991","https://www.delco.co.il/media/Objects/Products/619BF993660342F9BBE7D42E3835BA03.jpg
https://www.delco.co.il/media/Objects/Products/1CAC7ED9FD144B63A56258817761501E.jpg
https://www.delco.co.il/media/Objects/Products/B53BA339FFB942059581D0209042B969.jpg
https://www.delco.co.il/media/Objects/Products/28DF687FB0354992A0D15605DE51BAE4.jpg
https://www.delco.co.il/media/Objects/Products/276F8E2012674F5BB84BC318B63940F4.jpg","
						
	פטישון נטען 12V קטן וקומפקטי נוח וקל במיוחד
	בעל כמות אדירה של רטיטות לדקה בשליטה אלקטרונית - 0-5350 פל""ד.
	מאפשר עבודה במקומות ללא גישה, ומפחית זעזועים בשימוש ממושך
	2 מצבי עבודה:
	מצב קידוח בלבד לקידוח בעץ ובמתכת
	ומצב קידוח עם דפיקה - לקידוח באבן ובבטון
	קידוח מהיר במיוחד בבטון בעזרת מקדחי SDS בקוטר 4 מ""מ - 8 מ""מ,
	קוטר מקסימלי 13 מ""מ.
	נורת LED עוצמתית מאירה במקומות חשוכים
	ציפוי במרקם מיקרו - גומי חדיש לאחיזה מושלמת
	מצוייד בסוללות החדישות מסדרת הליתיום - PRO הסוללה היחידה בעלת ההגנה המשולשת וזמן הטענה מהיר
	הגנת עומס יתר

 					","
                       
	מתח עבודה - 12v
	כניסת מקדח - SDS PLUS
	עוצמת הלימה J1.2
	מספר רטיטות לדקה- 5,350 פל""ד
	כושר קידוח בעץ - 10 מ""מ
	כושר קידוח במתכת- 8 מ""מ
	כושר קידוח בבטון- 13 מ""מ
	רמת רעידות יד Øמרפק - 6.7 M/S
	משקל כולל סוללה 1.6- ק""ג

					","
                       
	מטען מהיר
	2 סוללות של 4 אמפר שעה
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/127-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%A0%D7%98%D7%A2%D7%9F-%D7%9C%D7%99%D7%AA%D7%99%D7%95%D7%9D-18v,פטישון נטען ליתיום 18V,ערכת 2 סוללות 4 אמפר,"מק""ט: 4935443457","https://www.delco.co.il/media/Objects/Products/B26C3D3441974D4E96C5D2AD6E6E0CCB.jpg
https://www.delco.co.il/media/Objects/Products/F00B200C85CF4158B1626BBD4EA51C35.jpg
https://www.delco.co.il/media/Objects/Products/B4CB53B6992C428796498B806AF89DAC.jpg
https://www.delco.co.il/media/Objects/Products/EB12084C6F3441E5ACED5FEE304ED304.jpg","
						
	פטישון נטען 18V עוצמתי וקל במיוחד, לקידוח וחציבה בבטון עד 24 מ""מ!
	מערכת AVS לשיכוך זעזועים ורעידות לעבודה נוחה לאורך זמן
	3 מצבי עבודה - קידוח,קידוח עם דפיקה, וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	מצוייד בסוללות חדישות מסדרת הליתיום - PRO הסוללה המתקדמתמ מסוגה בעלת הגנה משולשת וזמן טעינה מהיר
	כולל מד חיי סוללה המראה כמה הסוללה טעונה

 					","
                       
	מתח עבודה 18V
	שתי סוללות ליתיום 4.0 אמפר
	מטען מהיר
	קוטר קידוח - בעץ 30 מ""מ, במתכת 13 מ""מ, בטון 24 מ""מ
	מספר רטיטות לדקה בעומס מלא 0-4200
	עוצמת הלימה 2.9J
	מהירות סיבוב 0-1400 סל""ד
	משקל כולל סוללה 3.5 ק""ג

					","
                       
	2 סוללות ליתיום 4 אמפר
	מטען מהיר
	מזוודת נשיאה קשיחה
	* ניתן להשיג גוף בלבד ללא סוללות ומטען

					"
https://www.delco.co.il:443/p/149-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-%D7%97%D7%A6%D7%99%D7%91%D7%94-%D7%95%D7%A1%D7%99%D7%AA%D7%95%D7%AA-3-%D7%A7'%D7%92,"פטישון חציבה וסיתות 3 ק""ג",כולל מערכת AVS,"מק""ט: 4935412541",https://www.delco.co.il/media/Objects/Products/F3F8C29CF70541E5A6673EEB92A15279.jpg,"
						
	פטישון סיתות וחציבה חזק במיוחד
	כניסת איזמלי פטישון - SDS PLUS
	קל משקל וייעודי לביצוע סיתותים ותעלות בגובה.
	מערכת AVS המפחיתה משמעותית רעידות לנוחות ובטיחות
	35 מצבי כוונון לקבלת זווית החציבה האופטימאלית
	פתחים בחזית להחלפת פחמים מהירה ונוחה
	ידית רכה לאחיזה מושלמת ונוחה במיוחד

 					","
                       הספק  720W
עוצמת הלימה 4.1 J
מספר רטיטות לדקה בעומס מלא 0-3650
משקל - 3.7 ק""ג
					","
                       
	ידית צד
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/148-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-30-%D7%9E'%D7%9E-750w,"פטישון 30 מ""מ 750w",פוטר מתחלף,"מק""ט: 4935412210",https://www.delco.co.il/media/Objects/Products/0DD8FED04AAE4D5D8C32603BFB50A9F0.jpg,"
						
	פטישון חזק ומקצועי לקידוח בבטון עד 30 מ""מ
	3 מצבי עבודה - קידוח, קידוח עם דפיקה וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מערכת AVS המפחיתה משמעותית רעידות לנוחות ובטיחות
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	כולל פוטר מתחלף עם מנגנון FIX-TEC

 					","
                       הספק  750W
מהירות - 0-970 סל""ד
עוצמת הלימה 3.4 J
מספר רטיטות לדקה בעומס מלא 0-4200
קוטר קידוח - בעץ 40 מ""מ, מתכת 16מ""מ, בטון 30 מ""מ
משקל - 3.6 ק""ג
					","
                       
	ידית צד
	מתאם FIX-TEC
	מד עומק לקידוח
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/147-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-28-%D7%9E'%D7%9E-1010w,"פטישון 28 מ""מ 1010w",פוטר מתחלף,"מק""ט: 4935428190","https://www.delco.co.il/media/Objects/Products/87ED6BDC16E143A386DE870A896F2CDE.jpg
https://www.delco.co.il/media/Objects/Products/AB01935AA94D4057B15EC3138A354CA6.jpg
https://www.delco.co.il/media/Objects/Products/F7640C7B4A0646708CF3D3BCF2911019.jpg","
						
	פטישון חזק מקצועי לקידוח בבטון עד 28 מ""מ
	פוטר מתחלף עם מנגנון FIX-TEC להחלפת מקדחים מהירה
	3 מצבי עבודה - קידוח,קידוח עם דפיקה, וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מצמד - קלאץ לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	ידית צד רכה לאחיזה נוחה במיוחד
	מצב פטישון בעוצמה חלשה לחציבה/קידוח בחומרים רגישים
	הגבלת מהירות סרק אלקטרונית
	שליטה בעוצמת הדפיקה לחציבה/קידוח בחומרים רגישים
	מערכת AVS המפחיתה משמעותית רעידות לנוחות ובטיחות
	הגבלת מהירות סרק אלקטרונית

 					","
                       הספק נצרך 1010W
מהירות 1500 סל""ד
עוצמת הלימה 3.1 J
סוג מקדח SDS-PLUS
מס' רטיטות לדקה בעומס מלא 0-5000
קוטר קידוח מתכת 13 מ""מ , בטון 28 מ""מ , עץ 30 מ""מ
משקל 2.8 ק""ג
					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/146-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-26-%D7%9E'%D7%9E-800w,"פטישון 26 מ""מ 800W",פוטר מתחלף,"מק""ט: 4935428910","https://www.delco.co.il/media/Objects/Products/BDED9614B8AB47558E0874DB3C42FBA6.jpg
https://www.delco.co.il/media/Objects/Products/BB9FCEEA4BCB4379B7A139FCB42A4DE8.jpg","
						
	פטישון 800W חזק ומקצועי לקידוח בבטון עד 26 מ""מ
	3 מצבי עבודה - קידוח,קידוח עם דפיקה וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מצמד - קלאץ' לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	ידית צד רכה לאחיזה נוחה במיוחד
	כולל פוטר מתחלף עם מנגנון FIX-TEC

 					","
                       
	הספק 800W
	מהירות - 1500 סל""ד
	עוצמת הלימה 2.9J
	סוג מקדח SDS-PLUS
	מספר רטיטות לדקה בעומס מלא 0-4500
	קוטר קידוח - בעץ 30 מ""מ, מתכת 13 מ""מ, בטון 26 מ""מ
	משקל - 2.6 ק""ג

					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/145-%D7%A4%D7%98%D7%99%D7%A9%D7%95%D7%9F-26-%D7%9E'%D7%9E-800w,"פטישון 26 מ""מ 800W",KH 26 E,"מק""ט: 4935428180","https://www.delco.co.il/media/Objects/Products/E8F9989DEC0046429ABB7220A1237A5A.jpg
https://www.delco.co.il/media/Objects/Products/899EA49835864F6EAB6853B31DE2253F.jpg
https://www.delco.co.il/media/Objects/Products/CB4CA695352B4F3FB8BA182336C4D537.jpg
https://www.delco.co.il/media/Objects/Products/1BC40E3DA5A44FFD91881DD8F6961D66.jpg","
						
	פטישון חזק ומקצועי לקידוח בבטון עד 26 מ""מ
	3 מצבי עבודה - קידוח,קידוח עם דפיקה, וחציבה.
	כולל מבטל סיבוב המאפשר עבודות סיתות עם איזמל.
	מנגנון קידוח דו כיווני
	מצמד - קלאץ לבטיחות והגנה בזמן השימוש
	הדק הפעלה אלקטרוני לשליטה אופטימלית
	ידית צד רכה לאחיזה נוחה במיוחד

 					","
                       הספק - 800W
מבטל סיבוב לעבודות חציבה בפטישון
מהירות - 1500 סל""ד
עוצמת הלימה 2.9J
סוג מקדח SDS-PLUS
מספר רטיטות לדקה בעומס מלא 0-4500
קוטר קידוח - בעץ 30 מ""מ, מתכת 13 מ""מ, בטון 26 מ""מ
משקל - 2.6 ק""ג
					","
                       
	ידית צד
	מד עומק לקידוח
	כבל חשמל 4 מטר
	ארגז נשיאה קשיח

					"
https://www.delco.co.il:443/p/809-%D7%9E%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A7%D7%93%D7%97%D7%94-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%94-%D7%A7%D7%95%D7%9E%D7%A4%D7%A7%D7%98%D7%99%D7%AA,מברגה/ מקדחה אולטרה קומפקטית,ערכת 1 סוללה 1.5 אמפר,"מק""ט: 4935433902-1","https://www.delco.co.il/media/Objects/Products/B9E5CEB5641A482AB348719E13904A8C.jpg
https://www.delco.co.il/media/Objects/Products/0FE3369A1C4C41F69240D6113F0D536C.jpg","
						
	מברגה אולטרה קומפקטית ברוחב כללי של 160 מ""מ בלבד
	סוללות ליתיום 1.5 אמפר מתקדמות !
	17 שלבי עוצמה לכוונון ונוחות עבודה מקסימאליים
	תיבת גיר וגיר מתכתיים המקנים עמידות לאורך זמן
	פוטר אוטומט בעל מנגנון FIX-TEC ללא צורך במפתח
	הדק הפעלה אלקטרוני לקביעת מהירות משתנה
	מנורת LED
	הגנת עומס יתר
	מד סוללה

 					","
                       
	מתח עבודה 12V
	קוטר קידוח בעץ - 20 מ""מ , קידוח במתכת - 10 מ""מ
	פוטר אוטומט בעל מנגנון 10 FIX-TEC מ""מ ללא צורך במפתח
	מומנט פיתול מקסימלי - 18.5 ניוטון מטר
	מהירות - 0-575 סל""ד
	משקל - 1.1 ק""ג

					","
                       
	1 סוללת ליתיום 1.5 אמפר שעה
	מטען מהיר
	תיק נשיאה

					"
