category_url,category_name,category_url2,category_name2,category_url3,category_name3,product_url,product_name,product_SKU,product_price,materials,delivery_cost,Assembly_cost,delivery_and_assembly,colors,Assembly_instructions,product_img,product_img_names,description,descriptionHTML,related_skus
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-%d7%93%d7%9c%d7%aa-%d7%90%d7%97%d7%aa-700/,ארון – מרים,700,459.00,סיבית מצופה מלמין,140₪,₪140.00,,,https://yiron.co.il/wp-content/uploads/2018/02/700_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/700_Maple-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/700_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/700_Maple-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/700_Maple-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/700_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/700_Maple-04_1081x800_G.jpg","700_Maple-01_1081x800_G.jpg
700_1081x800_G.jpg
700_Maple-01_1081x800_G.jpg
700_Maple-02_1081x800_G.jpg
700_Maple-03_1081x800_G.jpg
700_Maple-04_1081x800_G.jpg","
ארון שירות איכותי עומד על במה עם דלת אחת
מרובה מדפים טוב לחדרים קטנים למשרדים ,למחסנים או למוסדות ציבור
קל להרכבה.
מידות:
ג: 184 ס”מ
ע: 39.5 ס”מ
ר: 41.5 ס”מ

מידות הארון הן חיצוניות בלבד
","<div><div>
<p><span>ארון שירות איכותי עומד על במה עם דלת אחת</span><br>
<span>מרובה מדפים טוב לחדרים קטנים למשרדים ,למחסנים או למוסדות ציבור</span></p>
<p><span>קל להרכבה.</span></p>
<div><span>מידות:</span><br>
<span>ג: 184 ס”מ</span><br>
<span>ע: 39.5 ס”מ</span><br>
<span>ר: 41.5 ס”מ</span></div>
</div>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
</div>","125
404
508a"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%9e%d7%99%d7%a7%d7%a8%d7%95%d7%92%d7%9c/,ארונית למיקרוגל,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%92%d7%93%d7%95%d7%9c%d7%94-%d7%9c%d7%90%d7%97%d7%a1%d7%95%d7%9f-%d7%a1%d7%99%d7%a8%d7%99%d7%9d/,ארונית גדולה לאחסון סירים,522a,998.00,סיבית מצופה מלמין,150₪,₪150.00,,,,"https://yiron.co.il/wp-content/uploads/2018/11/522-White_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2018/11/522-White_1081x800_G.jpg","522-White_1081x800_G.jpg
522-White_1081x800_G.jpg","החלק התחתון מכיל 2 מגירות לאחסון סירים.
מגירה נוספת לאחסון סכו”ם (על גלגלים נסתרים לניוד).ארונית עליונה, 2 דלתות ומדף פנימי לאחסון.
מידות:
עומק: 50 ס”מ 
רוחב: 60 ס”מ 
גובה: 200 ס”מ
","<div><p><span>החלק התחתון מכיל 2 מגירות לאחסון סירים.</span></p>
<p><span>מגירה נוספת לאחסון סכו”ם (על גלגלים נסתרים לניוד).</span><br><span>ארונית עליונה, 2 דלתות ומדף פנימי לאחסון.</span></p>
<p><span>מידות:</span><br>
<span>עומק: 50 ס”מ </span><br>
<span>רוחב: 60 ס”מ </span><br>
<span>גובה: 200 ס”מ</span></p>
</div>","124
125
702E"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-3-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-2-%d7%9e%d7%92%d7%99%d7%a8%d7%95%d7%aa-607/,ארון – דן,607,"1,269.00",סיבית מצופה מלמין,180₪,₪210.00,,"מייפל
שיטה",https://yiron.co.il/wp-content/uploads/2018/02/607_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/607_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607_Maple-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607_Maple-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607_Shita-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/607_Shita-04_1081x800_G.jpg","607_Maple-03_1081x800_G.jpg
607_1081x800_G.jpg
607_Maple-03_1081x800_G.jpg
607_Maple-04_1081x800_G.jpg
607_Shita-03_1081x800_G.jpg
607_Shita-04_1081x800_G.jpg","ארון איכותי עם 3 דלתות ושתי מגירות חיצוניות.
דלת אחת עם מדפים ושתי דלתות עם תליה רחבה ומדף.
ניתן להוסיף מדף קטן  
הארון עומד על במה עם רגלים למניעת רטיבות ועם פרזול איכותי.
מתאים לחדרי ילדים או סטודנטים.
קל להרכבה
מידות:
גובה 184 ס”מ
רוחב 119 ס”מ
עומק 52.5 ס”מ
עומק המדפים 40 ס”מ
מידות הארון הן חיצוניות בלבד
","<div><p><span>ארון איכותי עם 3 דלתות ושתי מגירות חיצוניות.</span><br>
<span>דלת אחת עם מדפים ושתי דלתות עם תליה רחבה ומדף.</span><br>
<span><strong>ניתן להוסיף מדף קטן  </strong></span></p>
<p><span>הארון עומד על במה עם רגלים למניעת רטיבות ועם פרזול איכותי.</span><br>
<span>מתאים לחדרי ילדים או סטודנטים.</span><br>
<span>קל להרכבה</span></p>
<p><span>מידות:</span></p>
<p><span>גובה 184 ס”מ</span></p>
<p><span>רוחב 119 ס”מ</span></p>
<p><span>עומק 52.5 ס”מ</span></p>
<p><strong>עומק המדפים 40 ס”מ</strong></p>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
</div>","773a
405
702"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%9f-%d7%91%d7%99%d7%9c%d7%98-%d7%90%d7%99%d7%9f/,ארונית לתנור בילט אין,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%9c%d7%aa%d7%a0%d7%95%d7%a8-%d7%95%d7%9b%d7%99%d7%a8%d7%99%d7%99%d7%9d/,ארונית לתנור וכיריים,773a,699.00,סיבית מצופה מלמין,150₪,₪140.00,,,,"https://yiron.co.il/wp-content/uploads/2018/10/773-White_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2018/10/773-White_1081x800_G.jpg","773-White_1081x800_G.jpg
773-White_1081x800_G.jpg","מסגרת אחיזת הכיריים עשויה מתכת – חסין אש. 
שימושי לתנור בילט אין במידות סטנדרטיות, לכיריים 4 להבות.
מידות חיצוניות:
עומק: 60 ס”מ,
רוחב 60 ס”מ,
גובה 90 ס”מ,
(מידות פנימיות – 56.5/59.5/5).
מגירה לאחסון תבניות, גלגלים לשינוע וניוד, רגליות הגבהה מצורפות.
בכיריים אינדוקציה, יש לעדכן את החברה בעת ההזמנה.
","<div><p><span><b><u>מסגרת אחיזת הכיריים עשויה מתכת</u></b><b><u> – </u></b><b><u>חסין אש</u></b><b><u>.</u></b><b> </b></span></p>
<p><span>שימושי לתנור בילט אין במידות סטנדרטיות, לכיריים 4 להבות.</span></p>
<p><span>מידות חיצוניות:</span><br>
<span>עומק: 60 ס”מ,</span><br>
<span>רוחב 60 ס”מ,</span><br>
<span>גובה 90 ס”מ,</span></p>
<p><span>(מידות פנימיות – 56.5/59.5/5).</span></p>
<p><span>מגירה לאחסון תבניות, גלגלים לשינוע וניוד, רגליות הגבהה מצורפות.</span></p>
<p><span>בכיריים אינדוקציה, יש לעדכן את החברה בעת ההזמנה.</span></p>
</div>","607
710
127"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%91%d7%92%d7%93%d7%99%d7%9d/,ארונות בגדים,,,https://yiron.co.il/product/%d7%90%d7%a8%d7%95%d7%9f-%d7%93%d7%9c%d7%aa-%d7%90%d7%97%d7%aa-2-%d7%9e%d7%92%d7%99%d7%a8%d7%95%d7%aa-701/,ארון – תומר,701,539.00,סיבית מצופה מלמין,140₪,₪150.00,,"לבן
שיטה",https://yiron.co.il/wp-content/uploads/2018/02/701_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/701_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_Shita-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_Shita-04_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_White-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_White-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_White-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/701_White-04_1081x800_G.jpg","701_Shita-01_1081x800_G.jpg
701_1081x800_G.jpg
701_Shita-01_1081x800_G.jpg
701_Shita-02_1081x800_G.jpg
701_Shita-03_1081x800_G.jpg
701_Shita-04_1081x800_G.jpg
701_White-01_1081x800_G.jpg
701_White-02_1081x800_G.jpg
701_White-03_1081x800_G.jpg
701_White-04_1081x800_G.jpg","
ארון דלת אחת + 2 מגירות עם מדפים ובמה, איכותי ונוח.
מתאים לאחסון בגדים בחדרי ילדים, במוסדות ציבוריים לאחסון צעצועים, לאחסון במחסן או כמזווה.
קל להרכבה
מידות:
ג: 184 ס”מ
ע: 39.5 ס”מ
ר: 41.5 ס”מ

מידות הארון הן חיצוניות בלבד
","<div><div>
<p><span>ארון דלת אחת + 2 מגירות עם מדפים ובמה, איכותי ונוח.</span><br>
<span>מתאים לאחסון בגדים בחדרי ילדים, במוסדות ציבוריים לאחסון צעצועים, לאחסון במחסן או כמזווה.</span><br>
<span>קל להרכבה</span></p>
<div><span>מידות:</span><br>
<span>ג: 184 ס”מ</span><br>
<span>ע: 39.5 ס”מ</span><br>
<span>ר: 41.5 ס”מ</span></div>
</div>
<p><strong>מידות הארון הן חיצוניות בלבד</strong></p>
</div>","700
519a
404"
https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/,ארונות,https://yiron.co.il/product-category/%d7%90%d7%a8%d7%95%d7%a0%d7%95%d7%aa/%d7%90%d7%a8%d7%95%d7%a0%d7%99%d7%aa-%d7%9e%d7%99%d7%a7%d7%a8%d7%95%d7%92%d7%9c/,ארונית למיקרוגל,,,https://yiron.co.il/product/%d7%a9%d7%99%d7%93%d7%aa-%d7%9e%d7%99%d7%a7%d7%a8%d7%95%d7%92%d7%9c-%d7%9e%d7%94%d7%95%d7%93%d7%a8%d7%aa-405/,ארונית מיקרוגל – גבע,405,639.00,סיבית מצופה מלמין,150₪,₪140.00,,,https://yiron.co.il/wp-content/uploads/2018/02/405_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/405_White-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/405_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/405_White-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/405_White-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/405_White-04_1081x800_G.jpg","405_White-01_1081x800_G.jpg
405_1081x800_G.jpg
405_White-02_1081x800_G.jpg
405_White-03_1081x800_G.jpg
405_White-04_1081x800_G.jpg","
ארונית מיקרוגל מהודרת רחבה בשילוב מגירה
ארון פנימי 2 דלתות ודלת ארוכה נוספת עם מדפים
נוחה לאחסון
מידות:
ג: 125 ס”מ
ע: 41.5 ס”מ
ר: 89.5 ס”מ
מידות פתח המיקרוגל:
ג: 40 ס”מ
ר: 55.5 ס”מ

מידות הארונית הן חיצוניות בלבד


","<div><div>
<p><span>ארונית מיקרוגל מהודרת רחבה בשילוב מגירה</span><br>
<span>ארון פנימי 2 דלתות ודלת ארוכה נוספת עם מדפים</span><br>
<span>נוחה לאחסון</span></p>
<div><span>מידות:</span><br>
<span>ג: 125 ס”מ</span><br>
<span>ע: 41.5 ס”מ</span><br>
<span>ר: 89.5 ס”מ</span></div>
<div><strong>מידות פתח המיקרוגל:</strong></div>
<div>ג: 40 ס”מ</div>
<div>ר: 55.5 ס”מ</div>
<div>
<h4><strong>מידות הארונית הן חיצוניות בלבד</strong></h4>
</div>
</div>
</div>","607E
407
707"
https://yiron.co.il/product-category/%d7%90%d7%99-%d7%9c%d7%9e%d7%98%d7%91%d7%97/,אי למטבח,,,,,https://yiron.co.il/product/%D7%90%D7%99-%D7%90%D7%97%D7%A1%D7%95%D7%9F-%D7%92%D7%93%D7%95%D7%9C-%D7%95%D7%A4%D7%99%D7%A0%D7%AA-%D7%90%D7%95%D7%9B%D7%9C-805a/?add-to-cart=10517,אי אחסון גדול ופינת אוכל 805a,805a-1,"2,419.00",סיבית מצופה מלמין,,,400₪,,,"https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg
https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg","A805.jpg
A805.jpg","
אי ענק למטבח משולב שולחן 3 סועדים, אי למטבח המשלב 3 יחידות אחסון.
 שילוב דלתות פתיחה ומגירות סכום. מגירות עמוקות לאחסון סירים.
 שימושי מאוד ובעל יכולת אחסון גבוה. האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .
כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.
מידות:
ג: 82 ס”מ
ע: 77 ס”מ
ר: 180 ס”מ

","<div><div>
<h5>אי ענק למטבח משולב שולחן 3 סועדים, <strong>אי למטבח המשלב 3 יחידות אחסון.</strong></h5>
<h5><strong> שילוב דלתות פתיחה ומגירות סכום. </strong><strong>מגירות עמוקות לאחסון סירים.</strong></h5>
<h5><strong> שימושי מאוד ובעל יכולת אחסון גבוה. </strong><strong>האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .</strong></h5>
<p><strong>כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. </strong><strong>לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.</strong></p>
<div><span>מידות:</span><br>
<span>ג: 82 ס”מ</span><br>
<span>ע: 77 ס”מ</span><br>
<span>ר: 180 ס”מ</span></div>
</div>
</div>","803a-1
802a
801a"
https://yiron.co.il/product-category/%d7%90%d7%99-%d7%9c%d7%9e%d7%98%d7%91%d7%97/,אי למטבח,,,,,https://yiron.co.il/product/%D7%90%D7%99-%D7%90%D7%97%D7%A1%D7%95%D7%9F-%D7%92%D7%93%D7%95%D7%9C-%D7%95%D7%A4%D7%99%D7%A0%D7%AA-%D7%90%D7%95%D7%9B%D7%9C-805a/?add-to-cart=10533,אי אחסון גדול ופינת אוכל 805a,805a-1,"2,419.00",סיבית מצופה מלמין,,,400₪,,,"https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg
https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg","A805.jpg
A805.jpg","
אי ענק למטבח משולב שולחן 3 סועדים, אי למטבח המשלב 3 יחידות אחסון.
 שילוב דלתות פתיחה ומגירות סכום. מגירות עמוקות לאחסון סירים.
 שימושי מאוד ובעל יכולת אחסון גבוה. האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .
כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.
מידות:
ג: 82 ס”מ
ע: 77 ס”מ
ר: 180 ס”מ

","<div><div>
<h5>אי ענק למטבח משולב שולחן 3 סועדים, <strong>אי למטבח המשלב 3 יחידות אחסון.</strong></h5>
<h5><strong> שילוב דלתות פתיחה ומגירות סכום. </strong><strong>מגירות עמוקות לאחסון סירים.</strong></h5>
<h5><strong> שימושי מאוד ובעל יכולת אחסון גבוה. </strong><strong>האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .</strong></h5>
<p><strong>כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. </strong><strong>לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.</strong></p>
<div><span>מידות:</span><br>
<span>ג: 82 ס”מ</span><br>
<span>ע: 77 ס”מ</span><br>
<span>ר: 180 ס”מ</span></div>
</div>
</div>","801a
804a-1-1
802a"
https://yiron.co.il/product-category/%d7%90%d7%99-%d7%9c%d7%9e%d7%98%d7%91%d7%97/,אי למטבח,,,,,https://yiron.co.il/product/%D7%90%D7%99-%D7%90%D7%97%D7%A1%D7%95%D7%9F-%D7%92%D7%93%D7%95%D7%9C-%D7%95%D7%A4%D7%99%D7%A0%D7%AA-%D7%90%D7%95%D7%9B%D7%9C-805a/?add-to-cart=10510,אי אחסון גדול ופינת אוכל 805a,805a-1,"2,419.00",סיבית מצופה מלמין,,,400₪,,,"https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg
https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg","A805.jpg
A805.jpg","
אי ענק למטבח משולב שולחן 3 סועדים, אי למטבח המשלב 3 יחידות אחסון.
 שילוב דלתות פתיחה ומגירות סכום. מגירות עמוקות לאחסון סירים.
 שימושי מאוד ובעל יכולת אחסון גבוה. האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .
כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.
מידות:
ג: 82 ס”מ
ע: 77 ס”מ
ר: 180 ס”מ

","<div><div>
<h5>אי ענק למטבח משולב שולחן 3 סועדים, <strong>אי למטבח המשלב 3 יחידות אחסון.</strong></h5>
<h5><strong> שילוב דלתות פתיחה ומגירות סכום. </strong><strong>מגירות עמוקות לאחסון סירים.</strong></h5>
<h5><strong> שימושי מאוד ובעל יכולת אחסון גבוה. </strong><strong>האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .</strong></h5>
<p><strong>כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. </strong><strong>לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.</strong></p>
<div><span>מידות:</span><br>
<span>ג: 82 ס”מ</span><br>
<span>ע: 77 ס”מ</span><br>
<span>ר: 180 ס”מ</span></div>
</div>
</div>","804a-1-1
801a
803a-1"
https://yiron.co.il/product-category/%d7%90%d7%99-%d7%9c%d7%9e%d7%98%d7%91%d7%97/,אי למטבח,,,,,https://yiron.co.il/product/%D7%90%D7%99-%D7%90%D7%97%D7%A1%D7%95%D7%9F-%D7%92%D7%93%D7%95%D7%9C-%D7%95%D7%A4%D7%99%D7%A0%D7%AA-%D7%90%D7%95%D7%9B%D7%9C-805a/?add-to-cart=10513,אי אחסון גדול ופינת אוכל 805a,805a-1,"2,419.00",סיבית מצופה מלמין,,,400₪,,,"https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg
https://yiron.co.il/wp-content/uploads/2021/12/A805.jpg","A805.jpg
A805.jpg","
אי ענק למטבח משולב שולחן 3 סועדים, אי למטבח המשלב 3 יחידות אחסון.
 שילוב דלתות פתיחה ומגירות סכום. מגירות עמוקות לאחסון סירים.
 שימושי מאוד ובעל יכולת אחסון גבוה. האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .
כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.
מידות:
ג: 82 ס”מ
ע: 77 ס”מ
ר: 180 ס”מ

","<div><div>
<h5>אי ענק למטבח משולב שולחן 3 סועדים, <strong>אי למטבח המשלב 3 יחידות אחסון.</strong></h5>
<h5><strong> שילוב דלתות פתיחה ומגירות סכום. </strong><strong>מגירות עמוקות לאחסון סירים.</strong></h5>
<h5><strong> שימושי מאוד ובעל יכולת אחסון גבוה. </strong><strong>האי משמש כשולחן ל-3 סועדים, עומק האי, 70 ס”מ מאפשר ישיבה נוחה .</strong></h5>
<p><strong>כולל דופן עליון ( טופ ) כפול, לאחיזה יציבה. </strong><strong>לאי גלגלים נסתרים לשינוע וניוד האי ממקום למקום.</strong></p>
<div><span>מידות:</span><br>
<span>ג: 82 ס”מ</span><br>
<span>ע: 77 ס”מ</span><br>
<span>ר: 180 ס”מ</span></div>
</div>
</div>","802a
801a
803a-1"
https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/,שולחנות וכסאות,https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a9%d7%91/,שולחנות מחשב,,,https://yiron.co.il/product/%d7%a9%d7%95%d7%9c%d7%97%d7%9f-%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-209/,שולחן – נועה,209,349.00,סיבית מצופה מלמין,130₪,₪140.00,,שיטה,https://yiron.co.il/wp-content/uploads/2018/02/209_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/209_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/209_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/209_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/209_Shita-02_1081x800_G.jpg","209_Shita-02_1081x800_G.jpg
209_1081x800_G.jpg
209_Shita-01_1081x800_G.jpg
209_Shita-02_1081x800_G.jpg","שולחן מחשב שימושי המתאים למגוון מטרות בבית או במשרד,
קל להרכבה עצמית.
מידות:
ג: 75 ס”מ
ע: 59.5 ס”מ
ר: 120 ס”מ



","<div><p><span>שולחן מחשב שימושי המתאים למגוון מטרות בבית או במשרד,</span><br>
<span>קל להרכבה עצמית.</span></p>
<div><span>מידות:</span><br>
<span>ג: 75 ס”מ</span><br>
<span>ע: 59.5 ס”מ</span><br>
<span>ר: 120 ס”מ</span></div>
<div>
<h4></h4>
</div>
</div>","204
360
361"
https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/,שולחנות וכסאות,https://yiron.co.il/product-category/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%95%d7%9b%d7%99%d7%a1%d7%90%d7%95%d7%aa/%d7%a9%d7%95%d7%9c%d7%97%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%a9%d7%91/,שולחנות מחשב,,,https://yiron.co.il/product/%d7%a9%d7%95%d7%9c%d7%97%d7%9f-%d7%9e%d7%97%d7%a9%d7%91-%d7%a2%d7%9d-%d7%9e%d7%93%d7%a3-%d7%9c%d7%9e%d7%93%d7%a4%d7%a1%d7%aa-204/,שולחן – ענבר,204,319.00,סיבית מצופה מלמין,130₪,₪140.00,,שיטה,https://yiron.co.il/wp-content/uploads/2018/02/204_Yiron.pdf,"https://yiron.co.il/wp-content/uploads/2017/12/204_Shita-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/204_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/204_Shita-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2017/12/204_Shita-02_1081x800_G.jpg","204_Shita-02_1081x800_G.jpg
204_1081x800_G.jpg
204_Shita-01_1081x800_G.jpg
204_Shita-02_1081x800_G.jpg","
שולחן מחשב עם מדף נשלף למקלדת ומדף למדפסת.
שולחן קטן עם הרבה אופציות.
קל להרכבה עצמית.
מידות:
ג: 82.5 ס”מ
ע: 44.5 ס”מ
ר: 108 ס”מ

","<div><div>
<p><span>שולחן מחשב עם מדף נשלף למקלדת ומדף למדפסת.</span><br>
<span>שולחן קטן עם הרבה אופציות.</span><br>
<span>קל להרכבה עצמית.</span></p>
<div><span>מידות:</span><br>
<span>ג: 82.5 ס”מ</span><br>
<span>ע: 44.5 ס”מ</span><br>
<span>ר: 108 ס”מ</span></div>
</div>
</div>","360
613
125"
https://yiron.co.il/product-category/%d7%a9%d7%99%d7%93%d7%95%d7%aa/,שידות,https://yiron.co.il/product-category/%d7%a9%d7%99%d7%93%d7%95%d7%aa/%d7%a9%d7%99%d7%93%d7%95%d7%aa-%d7%90%d7%97%d7%a1%d7%95%d7%9f/,שידות אחסון,,,https://yiron.co.il/product/%d7%a9%d7%99%d7%93%d7%aa-2-%d7%93%d7%9c%d7%aa%d7%95%d7%aa-%d7%95%d7%9e%d7%92%d7%99%d7%a8%d7%94-%d7%90%d7%99%d7%aa%d7%9e%d7%a8/,שידה – איתמר,386,649.00,סיבית מצופה מלמין,150₪,₪160.00,,,https://yiron.co.il/wp-content/uploads/2020/06/386-Assembly-Instructions.pdf,"https://yiron.co.il/wp-content/uploads/2020/06/386_White-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/06/386_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/06/386_White-01_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/06/386_White-02_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/06/386_White-03_1081x800_G.jpg
https://yiron.co.il/wp-content/uploads/2020/06/386_White-04_1081x800_G.jpg","386_White-01_1081x800_G.jpg
386_1081x800_G.jpg
386_White-01_1081x800_G.jpg
386_White-02_1081x800_G.jpg
386_White-03_1081x800_G.jpg
386_White-04_1081x800_G.jpg","
שידה 2 דלתות ומגירה, מתאימה לסלון, לכניסת הבית ,לחדר שינה, חדר ילדים ולמשרד.
מידות:
ג: 91 ס”מ
ע: 50 ס”מ
ר: 80 ס”מ

מידות השידה הן חיצוניות בלבד
","<div><div>
<p><span>שידה 2 דלתות ומגירה, מתאימה לסלון, לכניסת הבית ,לחדר שינה, חדר ילדים ולמשרד.</span></p>
<div><span>מידות:</span><br>
<span>ג: 91 ס”מ</span><br>
<span>ע: 50 ס”מ</span><br>
<span>ר: 80 ס”מ</span></div>
</div>
<p><strong>מידות השידה הן חיצוניות בלבד</strong></p>
</div>","602-602E
384
709-10"
