category_url,category_name,category_url2,category_name2,category_url3,category_name3,category_url4,category_name4,product_url,product_name,product_SKU,final_price,original_price,images_links,images_names,youtube_link
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589614-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-%D7%A2%D7%9D-%D7%A7%D7%98%D7%A0%D7%99%D7%A4-50X23X9CM-%D7%92%D7%93%D7%95%D7%9C-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מגרדת לחתול עם קטניפ 50X23X9CM גדול - IMAC,49129,64.60,68,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589505-%D7%93%D7%90%D7%94-%D7%93%D7%99%D7%A1%D7%A4%D7%A0%D7%A1%D7%A8-1-5-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,דאה דיספנסר 1.5 ל,41314,70.30,74,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6737838-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%A1%D7%99%D7%9C%D7%99%D7%A7%D7%95%D7%9F-%D7%9C%D7%98%D7%99%D7%95%D7%9C-500-%D7%9E-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כלי אוכל סיליקון לטיול 500 מ""ל",40609,40.85,43,https://d3m9l0v76dty0.cloudfront.net/system/photos/14163528/extra_large/426c46b33a771a37ed9d67fc8c857183.jpg,426c46b33a771a37ed9d67fc8c857183.jpg,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770055-C-17-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,C 17 כלי אוכל - IMAC,30039,37.05,39,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230453/extra_large/9e4e3a79746480f3dc831cde914ad682.jpg,9e4e3a79746480f3dc831cde914ad682.jpg,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770485-%D7%9B%D7%9C%D7%99-%D7%A9%D7%AA%D7%99%D7%94-%D7%9C%D7%9B%D7%9C%D7%91-%D7%9C%D7%98%D7%99%D7%95%D7%9C-400-%D7%9E-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כלי שתיה לכלב לטיול 400 מ""ל",40611,99.75,105,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230893/extra_large/83e560d2ac9a8c8f53df72e73db477ab.jpg,83e560d2ac9a8c8f53df72e73db477ab.jpg,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770483-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%A1%D7%99%D7%9C%D7%99%D7%A7%D7%95%D7%9F-%D7%9C%D7%98%D7%99%D7%95%D7%9C-1000-%D7%9E-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כלי אוכל סיליקון לטיול 1000 מ""ל",40610,59.85,63,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230891/extra_large/8b1fce38e5192ae8d4f1c3df3b4c1211.jpg,8b1fce38e5192ae8d4f1c3df3b4c1211.jpg,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589617-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%9B%D7%A4%D7%95%D7%9C-%D7%A0%D7%99%D7%A8%D7%95%D7%A1%D7%98%D7%94-%D7%A2%D7%9D-%D7%9E%D7%A2%D7%9E%D7%93-2X850ml-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כלי אוכל כפול נירוסטה עם מעמד 2X850ml - IMAC,47231,178.60,188,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589616-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%9B%D7%A4%D7%95%D7%9C-%D7%A0%D7%99%D7%A8%D7%95%D7%A1%D7%98%D7%94-%D7%A2%D7%9D-%D7%9E%D7%A2%D7%9E%D7%93-2X230ml-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כלי אוכל כפול נירוסטה עם מעמד 2X230ml - IMAC,46660,84.55,89,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589506-%D7%93%D7%90%D7%94-%D7%93%D7%99%D7%A1%D7%A4%D7%A0%D7%A1%D7%A8-3-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,דאה דיספנסר 3 ל,47228,75.53,79.50,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589530-%D7%9E%D7%A9%D7%98%D7%97-%D7%94%D7%90%D7%9B%D7%9C%D7%94-%D7%90%D7%99%D7%98%D7%99%D7%AA-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,משטח האכלה איטית IMAC,48139,49.40,52,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589517-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%A7%D7%A8%D7%9E%D7%99%D7%A7%D7%94-16X6-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כלי אוכל קרמיקה 16X6  IMAC,48122,56.91,59.90,,,
https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C,מגרדת לחתול,https://www.gruberfarm.com/444377-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589613-%D7%9E%D7%92%D7%A8%D7%93%D7%AA-%D7%9C%D7%97%D7%AA%D7%95%D7%9C-%D7%A2%D7%9D-%D7%A7%D7%98%D7%A0%D7%99%D7%A4-38X18X7CM-%D7%A7%D7%98%D7%9F-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מגרדת לחתול עם קטניפ 38X18X7CM קטן - IMAC,49128,37.91,39.90,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589521-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%A1%D7%99%D7%9C%D7%99%D7%A7%D7%95%D7%9F-%D7%9C%D7%98%D7%99%D7%95%D7%9C-250-%D7%9E-%D7%9C-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כלי אוכל סיליקון לטיול 250 מ""ל",40608,30.40,32,,,
https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,כלי אוכל ומים לכלבים,https://www.gruberfarm.com/444317-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%95%D7%9E%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589518-%D7%9B%D7%9C%D7%99-%D7%90%D7%95%D7%9B%D7%9C-%D7%A7%D7%A8%D7%9E%D7%99%D7%A7%D7%94-10X5CM-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כלי אוכל קרמיקה 10X5CM  IMAC,48123,39.90,42,,,
https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מוצרי טיפוח לכלבים,https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589533-%D7%A7%D7%95%D7%A6%D7%A5-%D7%92%D7%93%D7%95%D7%9C-IMAC-5-5X15-5CM-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"קוצץ גדול IMAC 5,5X15,5CM",48142,56.91,59.90,,,
https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מוצרי טיפוח לכלבים,https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589532-%D7%A7%D7%95%D7%A6%D7%A5-%D7%A7%D7%98%D7%9F-IMAC-4-5X12-5CM-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"קוצץ קטן  IMAC 4,5X12,5CM",48141,47.41,49.90,,,
https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מוצרי טיפוח לכלבים,https://www.gruberfarm.com/444385-%D7%9E%D7%95%D7%A6%D7%A8%D7%99-%D7%98%D7%99%D7%A4%D7%95%D7%97-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589531-%D7%9E%D7%A1%D7%A4%D7%A8%D7%99%D7%99%D7%9D-6-5X10CM-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"מספריים 6,5X10CM IMAC",48140,39.90,42,,,
https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מברשות ומסרקים לכלבים,https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770329-%D7%92%D7%9C%D7%99%D7%9C-%D7%A1%D7%99%D7%9C%D7%99%D7%A7%D7%95%D7%9F-%D7%9C%D7%94%D7%95%D7%A8%D7%93%D7%AA-%D7%A9%D7%99%D7%A2%D7%A8-%D7%9E%D7%91%D7%92%D7%93%D7%99%D7%9D-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,גליל סיליקון להורדת שיער מבגדים IMAC,40612,42.75,45,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230728/extra_large/62cd4c3dc11fcdd30e90cd05cc09f8d6.jpg,62cd4c3dc11fcdd30e90cd05cc09f8d6.jpg,
https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מברשות ומסרקים לכלבים,https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770555-%D7%9E%D7%91%D7%A8%D7%A9%D7%AA-19-5-11-5-%D7%A1%D7%9E-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,מברשת 19.5*11.5 סמ - IMAC,46650,66.50,70,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230963/extra_large/5105d65e2a1d21951a6b268ff5de34af.jpg,5105d65e2a1d21951a6b268ff5de34af.jpg,
https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,מברשות ומסרקים לכלבים,https://www.gruberfarm.com/444343-%D7%9E%D7%91%D7%A8%D7%A9%D7%95%D7%AA-%D7%95%D7%9E%D7%A1%D7%A8%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/6770486-%D7%9B%D7%A4%D7%A4%D7%94-%D7%9C%D7%A1%D7%A8%D7%95%D7%A7-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כפפה לסרוק - IMAC,46647,49.40,52,https://d3m9l0v76dty0.cloudfront.net/system/photos/14230894/extra_large/8d1605dadcba9aa87af1dcf8c5be4787.jpg,8d1605dadcba9aa87af1dcf8c5be4787.jpg,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589578-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91-21X5X5CM-%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,צעצוע מקל לכלב 21X5X5CM בינוhttps://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589577-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2-%D7%9E%D7%A7%D7%9C-%D7%9C%D7%9B%D7%9C%D7%91-16-5X4X4CM-%D7%A7%D7%98%D7%9F-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"צעצוע מקל לכלב 16,5X4X4CM קטן - IMAC",48160,39.90,42,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589576-%D7%9B%D7%93%D7%95%D7%A8-%D7%A2%D7%A6%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91-18-5X6X6CM-%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99%D7%AA-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור עצם לכלב 18,5X6X6CM בינונית - IMAC",48159,39.90,42,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589575-%D7%9B%D7%93%D7%95%D7%A8-%D7%A2%D7%A6%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91-15-5X5X5CM-%D7%A7%D7%98%D7%A0%D7%94-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור עצם לכלב 15,5X5X5CM קטנה - IMAC",48158,39.90,42,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589574-%D7%9B%D7%93%D7%95%D7%A8-%D7%A8%D7%95%D7%92%D7%91%D7%99-%D7%9E%D7%92%D7%95%D7%9E%D7%99-%D7%9C%D7%9B%D7%9C%D7%91-12-5X7X7CM-%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור רוגבי מגומי לכלב 12,5X7X7CM בינוני - IMAC",48157,39.90,42,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589573-%D7%9B%D7%93%D7%95%D7%A8-%D7%A8%D7%95%D7%92%D7%91%D7%99-%D7%9E%D7%92%D7%95%D7%9E%D7%99-%D7%9C%D7%9B%D7%9C%D7%91-9-5X5X5CM-%D7%A7%D7%98%D7%9F-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור רוגבי מגומי לכלב 9,5X5X5CM קטן  - IMAC",48156,30.40,32,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589572-%D7%9B%D7%93%D7%95%D7%A8-%D7%92%D7%95%D7%9E%D7%99-%D7%9E%D7%A6%D7%A4%D7%A6%D7%A3-%D7%9C%D7%9B%D7%9C%D7%91-8CM-%D7%91%D7%99%D7%A0%D7%95%D7%A0%D7%99-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,כדור גומי מצפצף לכלב 8CM בינוני - IMAC,48155,39.90,42,,,
https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D,צעצועים ומשחקים לכלבים,https://www.gruberfarm.com/444360-%D7%A6%D7%A2%D7%A6%D7%95%D7%A2%D7%99%D7%9D-%D7%95%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%9C%D7%9B%D7%9C%D7%91%D7%99%D7%9D/434353-Imac,אימאק,,,,,https://www.gruberfarm.com/items/8589571-%D7%9B%D7%93%D7%95%D7%A8-%D7%92%D7%95%D7%9E%D7%99-%D7%9E%D7%A6%D7%A4%D7%A6%D7%A3-%D7%9C%D7%9B%D7%9C%D7%91-6-3CM-%D7%A7%D7%98%D7%9F-IMAC-%D7%90%D7%99%D7%9E%D7%90%D7%A7,"כדור גומי מצפצף לכלב 6,3CM קטן - IMAC",48154,30.40,32,,,
