product_url,product_name,av_id,product_sku,product_price,product_img,product_description,color
https://www.nike.com/t/pegasus-plus-womens-road-running-shoes-oKT6Z9rd/FQ7261-004,Nike Pegasus Plus,9,FQ7261-004,$190,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/83df4ac4-4590-4789-a7e5-fced87dfd2eb/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ea6b3498-220c-406f-b42e-c783f33aa1ff/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ee5f522b-df40-4b75-b778-f9018697e07f/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/131d3b33-bebb-4516-809c-08de9e8ae495/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0dcb280a-cedd-47a8-8299-1318749cc7b4/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cc782696-ddc1-4c9b-b352-b87eaef7f8be/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f6238f2a-6498-4438-9a95-1c30e1f00a6c/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/24726bd7-7753-4de9-8b9f-b70d6deb7c0d/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9c067e0c-5b24-458e-8121-332f1f8d0276/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a17d17d9-b25c-4b53-8ab2-615fb3ebd71a/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1a165f62-32fb-4844-b319-bac35684a387/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/49724cd5-f8f1-42bc-b67b-6fceab63252a/W+PEGASUS+PLUS.png","Take responsive cushioning to the next level with the Pegasus Plus. It energizes your ride with full-length, superlight ZoomX foam to give you a high level of energy return for everyday runs. And a stretchy Flyknit upper conforms to your foot for a seamless fit.



Shown: Photon Dust/Summit White/Light Smoke Grey/Cool Grey
Style: FQ7261-004",Photon Dust/Summit White/Light Smoke Grey/Cool Grey
https://www.nike.com/t/pegasus-plus-womens-road-running-shoes-oKT6Z9rd/FQ7261-101,Nike Pegasus Plus,9,FQ7261-101,$190,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8e2f11dc-0e5e-49af-9f52-ebe09fc71c42/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2760c135-ca38-44f6-90cb-1ec47bd600c5/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/27ddc4dd-21d1-4349-86da-a3d3d868606f/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8eb94b62-483c-49b9-8b2e-18edafeef39b/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/93b8d9b2-7ceb-4f50-81a5-8d9e591c5a9c/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/95379709-8e81-4b4a-9eb3-680fee8e0b09/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b8c6c722-167b-428d-8d24-61040b763d64/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ff59237d-6599-4683-bb85-8958b8ad4320/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4fd1f516-4d49-46d7-babd-ca2ca4d7a355/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/343f853f-5f53-4e43-87d8-054c040b681a/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/183d804e-b0d4-4f97-bf84-9c956c353ac7/W+PEGASUS+PLUS.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9a669c93-5fff-4fc7-ba8f-3eec10c727c7/W+PEGASUS+PLUS.png","Take responsive cushioning to the next level with the Pegasus Plus. It energizes your ride with full-length, superlight ZoomX foam to give you a high level of energy return for everyday runs. And a stretchy Flyknit upper conforms to your foot for a seamless fit.



Shown: White/Wolf Grey/Pure Platinum
Style: FQ7261-101",White/Wolf Grey/Pure Platinum
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-005,Nike Vomero 18,7,HM6804-005,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c45625a8-d550-48b7-bab4-1de1a54ecb88/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c06da96e-35ef-4af5-a859-b897812f68bf/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c8a9b748-fa9c-4b1a-b779-cea4520bcfc0/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e7309fad-729a-46a7-9d4d-1c7d420a7f93/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/446f6139-baa1-4864-a072-3f828ff69019/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/edf5cd35-04ea-4f31-8121-15d01a4d201a/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cb86b19a-0774-4dc8-aaa5-2a21f7ea1aa0/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6a63b824-0378-4361-9d06-a78845ebc789/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/817eec8a-74a7-4332-bed9-d45cbade4695/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/160a43aa-9fa8-4c4e-b47c-d95544414f82/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9d8d0633-1883-4474-a705-4ba6a829654d/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Black/Coconut Milk/Light Iron Ore/Summit White
Style: HM6804-005",Black/Coconut Milk/Light Iron Ore/Summit White
https://www.nike.com/t/pegasus-41-prm-womens-road-running-shoes-with-metallic-accents-tSbZGh/HQ1720-600,Nike Pegasus 41 PRM,6,HQ1720-600,$120.97,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5fbb3daf-aad2-4667-86c8-bb4d3f4f701d/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/62cf0563-d4fd-46e7-8978-030a51491f2e/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a95b65c1-f37a-4a17-86ec-2ef0df88af7a/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6de455ce-1cd7-41a1-9656-f4437d7ed53a/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c6f9e818-ec93-4afe-b215-83da4d26185b/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c440c488-785f-4db6-a11c-51b4d341ff39/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7790e100-0405-46bd-b473-b5a9ef3b4137/W+AIR+ZOOM+PEGASUS+41+PRM.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0b86f584-be50-4d15-866c-5ba39ee8f2ac/W+AIR+ZOOM+PEGASUS+41+PRM.png","Responsive cushioning in the Pegasus provides an energized ride for everyday road running. Experience lighter-weight energy return with dual Air Zoom units and a ReactX foam midsole. Plus, improved engineered mesh on the upper decreases weight and increases breathability.



Shown: Pink Oxford/Light Soft Pink/Pale Ivory/Anthracite
Style: HQ1720-600",Pink Oxford/Light Soft Pink/Pale Ivory/Anthracite
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-102,Nike Vomero 18,7,HM6804-102,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/17b9d8ac-5f88-4347-8f92-22271868df1f/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bec365b4-5bb4-455f-b20f-d949b1a4f675/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1d44513a-3a70-4ffd-a0a0-491f8db786bf/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a30018b2-6e87-4661-b9e2-50ac2b31e79d/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/07f6dd05-2199-4178-a5c2-0ed01050937a/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/21e749af-4efa-42fc-8bfc-cb25b4c761d2/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5766ce62-ec78-4d45-b27b-f26e1ff4cd60/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3f3c6267-df34-4642-afa1-338227c74bfd/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b6703a2c-8a88-4247-a935-b267af59c3ab/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: White/Electric Green/Volt/Black
Style: HM6804-102",White/Electric Green/Volt/Black
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-101,Nike Vomero 18,7,HM6804-101,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a1ef64be-a753-4f64-aa07-a444187cd66b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/54dcedaf-7394-440b-9efd-262656637d28/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/220803e9-1cb8-4998-954d-39c9c3a669b2/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dbd6ff62-3ab9-40e7-80db-eb4dcc31aa26/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8402759b-4844-4369-9c61-a83be3f44ab6/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ffa47cc0-f094-4623-b902-59e6f0c2030a/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f2bf9eca-b226-4644-b66f-9f5d055cca15/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e78c83a6-5b3e-4b65-ac55-dcd901eae198/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/60cf829b-8148-4591-8200-8c78154b6a9c/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fa9743c5-3a68-4944-8fac-42e70ff9684f/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f96f6d93-27a4-41f7-9e0b-976de84951f9/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Summit White/Coconut Milk/Coconut Milk/Black
Style: HM6804-101",Summit White/Coconut Milk/Coconut Milk/Black
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-602,Nike Vomero 18,7,HM6804-602,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6451785c-73b5-4bd5-ab4a-73c54336a7a5/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3e3c9ec6-49ac-412a-90f6-8dc4621e66fa/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d31fac7b-ba74-4f65-bdea-09c5ade4650e/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/29e2d3eb-05a4-4585-9685-6a35c31f0b17/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/153433ba-4f07-489c-95f0-83ca63087d05/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1878f8bb-ba54-409e-b780-fd6cb71deb7b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/68d15e79-9c07-4c1d-9b0b-d8a0eb022fce/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/56660df4-37a7-49d4-96ce-dca7ebb26b3b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2a3c6e39-d03d-42d7-89f5-e5c0e3366c8b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6016e5e8-3a21-4eb8-af06-53229575ba5b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9ad993ad-e216-4676-b226-82d763ba1f2d/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Digital Pink/Bright Crimson/Hyper Orange/Metallic Silver
Style: HM6804-602",Digital Pink/Bright Crimson/Hyper Orange/Metallic Silver
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-104,Nike Vomero 18,7,HM6804-104,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b4cf9d71-ed13-4a43-997b-a67b25869795/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/87a8daf8-7a90-47dc-886f-bcf72d491d46/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0999539f-a602-4399-8581-3931a7112294/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/cef7ea89-17bc-4efe-83c2-7ef5ae556723/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a8356fe9-4126-48e1-8c36-ad7aefe2c03e/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7c9ffc8c-6872-47a5-acd7-364494fc5da3/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f4344ed7-31d6-4896-8fd1-cacd94b1a08e/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b7c7f7cc-a533-4b67-bc09-cf0630d61b9f/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/972547ba-86d9-4ec4-a154-7decd0d01e4d/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5d13c130-1803-4f4c-ac97-69b315a65ff6/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/131a5138-47a8-4eeb-92a2-75fce293e19d/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: White/Photon Dust/Summit White/Metallic Silver
Style: HM6804-104",White/Photon Dust/Summit White/Metallic Silver
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-601,Nike Vomero 18,7,HM6804-601,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/01ab46c1-ef88-4ed6-b02f-02c8344255b8/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/79e3d07f-6113-4e20-b3c3-0fbaebd2b4bd/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8325b497-9d36-4010-b830-6669dad01488/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bb9c76b4-0436-433c-bb98-2c4009c13c0f/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4da2d978-1f8a-405f-a1b0-b4482a55a27b/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9f8aae3c-7cb7-44f5-93ee-8b23c6c8f351/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/441cef4c-642e-402c-ae63-6d9ef669771c/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fbca1107-d4d9-4acb-85cf-aa4663f764d8/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/228c613e-2067-420a-a043-230492d91096/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3c81f575-1a8b-4934-a8d8-794cdb3299c1/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/907c1d7f-3795-44db-8076-2df14017dbb8/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Light Soft Pink/Light Madder Root/Arctic Orange/Madder Root
Style: HM6804-601",Light Soft Pink/Light Madder Root/Arctic Orange/Madder Root
https://www.nike.com/t/pegasus-41-womens-road-running-shoes-tSbZGh/FD2723-007,Nike Pegasus 41,6,FD2723-007,$145,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8f23514d-7e91-4f2a-9256-ca84967928bf/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/efdb7c4a-4ed4-4a63-9313-cd29ba2de561/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/72ac07b2-5feb-48dc-b779-26612e31fc12/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/176e2d3d-3549-4048-ba00-23f3f072becf/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d306fe4d-eb48-49c1-9801-99d778dd5d7d/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7735dc39-30af-4b64-8d4e-30a13411609e/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/234d6fbc-f69e-426f-8e0d-1f534de11e7a/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a80ea539-7c65-407f-b8ba-a07cad6c692f/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3029bfa7-bffe-49d3-901c-ab5b0ed7aaad/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/62a70762-6722-429b-b416-518814eec3e0/W+AIR+ZOOM+PEGASUS+41.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c2587ac7-728b-49d0-b46f-aa08bfbc0978/W+AIR+ZOOM+PEGASUS+41.png","Responsive cushioning in the Pegasus provides an energized ride for everyday road running. Experience lighter-weight energy return with dual Air Zoom units and a ReactX foam midsole. Plus, improved engineered mesh on the upper decreases weight and increases breathability.



Shown: Photon Dust/Sail/Echo Pink/Metallic Pewter
Style: FD2723-007",Photon Dust/Sail/Echo Pink/Metallic Pewter
https://www.nike.com/t/vomero-18-se-womens-road-running-shoes-7rbVWb/IB5169-500,Nike Vomero 18 SE,7,IB5169-500,$165,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e9f50767-d4df-4b79-bd69-acc15f6b24f3/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3d26a133-2425-4263-8308-d2877f77ab70/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5caa25e3-6515-47d4-b556-278f65840900/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4da9d83c-8f13-49b7-b93d-456f5fc44dae/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/14b03400-028c-4fe0-9d5d-caa88b657619/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/ab4e2c26-e4f4-480a-949d-cda8d424f51d/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dba07344-a0bc-45e5-9710-f3e7ae1be1ce/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/29246992-4c8e-418a-b2db-2a53d6cd9584/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/511a381f-439e-4415-940c-44bb772c9543/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d78251c4-3a40-406c-a652-237884170233/W+NIKE+VOMERO+18+SE.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dda1e214-2e97-4163-a076-c63b78b8e26a/W+NIKE+VOMERO+18+SE.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Amethyst Tint/Hydrangeas/Phantom/Metallic Silver
Style: IB5169-500",Amethyst Tint/Hydrangeas/Phantom/Metallic Silver
https://www.nike.com/t/vomero-18-womens-road-running-shoes-7rbVWb/HM6804-103,Nike Vomero 18,7,HM6804-103,$155,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c182112f-3f38-4d70-866c-096f0919ba72/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1ce0cb70-3b32-4d6b-941d-615d9737cdc9/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/1ac10155-8152-4e26-96ac-46c26fff920f/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/412d5a97-d12c-4d3f-adcd-bc5110329a44/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/bf3e075e-e55f-426b-997f-eb757faadf58/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a32bb64d-575c-4f09-8f86-cf7ee1af466a/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f03b43b0-16c5-4fd2-840b-178b0b9130f4/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/7beeb548-602b-40bd-b473-aba6b6761919/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/68c1a7f0-777f-4c66-9a34-f1a1fcb06ca9/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3a82e3ce-0fa0-4fff-8407-9bc7c5ca82ca/W+NIKE+VOMERO+18.png
https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/61bd0977-7a11-434c-b477-761272e7244e/W+NIKE+VOMERO+18.png","Maximum cushioning in the Vomero provides a comfortable ride for everyday runs. Our softest, most cushioned ride has lightweight ZoomX foam stacked on top of responsive ReactX foam in the midsole. Plus, a redesigned traction pattern offers a smooth heel-to-toe transition.



Shown: Summit White/Blue Tint/Geode Teal
Style: HM6804-103",Summit White/Blue Tint/Geode Teal
